board_id,timestamp_us,qw,qi,qj,qk,ax,ay,az
1,1829805293,0.7354736328125,0.21514892578125,-0.090576171875,0.6361083984375,-3.1015625,5.015625,0.42578125
1,1829809294,0.73419189453125,0.2159423828125,-0.09222412109375,0.63702392578125,-3.1015625,5.015625,0.42578125
1,1829815250,0.73272705078125,0.21368408203125,-0.0941162109375,0.63922119140625,-3.76953125,5.0703125,0.1171875
1,1829822245,0.731689453125,0.21142578125,-0.0953369140625,0.64093017578125,-3.84765625,5.046875,-0.5703125
1,1829826285,0.72998046875,0.21246337890625,-0.09783935546875,0.6422119140625,-3.84765625,5.046875,-0.5703125
1,1829834245,0.72882080078125,0.21063232421875,-0.099609375,0.64385986328125,-4.02734375,4.7265625,-0.9296875
1,1829837284,0.72772216796875,0.21148681640625,-0.1014404296875,0.64447021484375,-4.02734375,4.7265625,-0.9296875
1,1829840290,0.7266845703125,0.21246337890625,-0.1036376953125,0.64501953125,-4.02734375,4.7265625,-0.9296875
1,1829844288,0.725830078125,0.21343994140625,-0.105712890625,0.64532470703125,-4.02734375,4.7265625,-0.9296875
1,1829854245,0.7254638671875,0.21173095703125,-0.10748291015625,0.64605712890625,-4.01171875,4.421875,-1.0234375
1,1829857288,0.72515869140625,0.21246337890625,-0.10906982421875,0.64581298828125,-4.01171875,4.421875,-1.0234375
1,1829861289,0.72515869140625,0.21331787109375,-0.11090087890625,0.645263671875,-4.01171875,4.421875,-1.0234375
1,1829865288,0.72540283203125,0.2139892578125,-0.11236572265625,0.64447021484375,-4.01171875,4.421875,-1.0234375
1,1829874250,0.72607421875,0.21173095703125,-0.11279296875,0.6444091796875,-3.9765625,4.03125,-0.76171875
1,1829878289,0.72674560546875,0.212158203125,-0.1138916015625,0.643310546875,-3.9765625,4.03125,-0.76171875
1,1829881288,0.72747802734375,0.2125244140625,-0.11468505859375,0.64227294921875,-3.9765625,4.03125,-0.76171875
1,1829885288,0.72833251953125,0.212890625,-0.115478515625,0.6409912109375,-3.9765625,4.03125,-0.76171875
1,1829895270,0.72918701171875,0.21063232421875,-0.115478515625,0.64080810546875,-3.80859375,4.8828125,-0.09375
1,1829899291,0.729736328125,0.2109375,-0.115966796875,0.63995361328125,-3.80859375,4.8828125,-0.09375
1,1829903291,0.73004150390625,0.2113037109375,-0.11639404296875,0.639404296875,-3.80859375,4.8828125,-0.09375
1,1829906291,0.73016357421875,0.211669921875,-0.11688232421875,0.6390380859375,-3.80859375,4.8828125,-0.09375
1,1829913245,0.730224609375,0.21002197265625,-0.116943359375,0.6395263671875,-3.7265625,5.171875,-0.203125
1,1829916291,0.7298583984375,0.2105712890625,-0.11737060546875,0.6396484375,-3.7265625,5.171875,-0.203125
1,1829920293,0.72900390625,0.21148681640625,-0.1181640625,0.64019775390625,-3.7265625,5.171875,-0.203125
1,1829924291,0.72821044921875,0.21221923828125,-0.118896484375,0.6407470703125,-3.7265625,5.171875,-0.203125
1,1829931245,0.72711181640625,0.21142578125,-0.11944580078125,0.64215087890625,-3.87890625,5.30078125,-0.953125
1,1829938245,0.72552490234375,0.211181640625,-0.12042236328125,0.64385986328125,-4.05859375,5.2578125,-1.01171875
1,1829941297,0.72418212890625,0.2122802734375,-0.1214599609375,0.644775390625,-4.05859375,5.2578125,-1.01171875
1,1829945289,0.72198486328125,0.21405029296875,-0.123046875,0.6463623046875,-4.05859375,5.2578125,-1.01171875
1,1829952245,0.720703125,0.21343994140625,-0.12371826171875,0.64788818359375,-4.34375,4.98046875,-0.84375
1,1829956289,0.71893310546875,0.2147216796875,-0.12493896484375,0.649169921875,-4.34375,4.98046875,-0.84375
1,1829959290,0.71685791015625,0.216064453125,-0.12628173828125,0.6507568359375,-4.34375,4.98046875,-0.84375
1,1829965247,0.71575927734375,0.21533203125,-0.1265869140625,0.65216064453125,-4.65234375,4.734375,-0.62890625
1,1829973245,0.71453857421875,0.214599609375,-0.12689208984375,0.6536865234375,-4.8515625,4.53515625,-0.390625
1,1829976291,0.71331787109375,0.21514892578125,-0.12738037109375,0.65472412109375,-4.8515625,4.53515625,-0.390625
1,1829979291,0.71234130859375,0.215576171875,-0.12774658203125,0.65557861328125,-4.8515625,4.53515625,-0.390625
1,1829986245,0.711669921875,0.214599609375,-0.12762451171875,0.6566162109375,-4.91015625,4.60546875,-0.3359375
1,1829990289,0.71112060546875,0.21484375,-0.1278076171875,0.65716552734375,-4.91015625,4.60546875,-0.3359375
1,1829997245,0.7108154296875,0.2138671875,-0.12762451171875,0.65777587890625,-4.7265625,4.58984375,-0.3828125
1,1830001289,0.71051025390625,0.21417236328125,-0.1279296875,0.657958984375,-4.7265625,4.58984375,-0.3828125
